"","caseid","child_id","age_child","mother_id","first_born","sex_child","child_residence","child_alive","marital_status","union_status","num_union_status","age_cohabitation","first_sex","edu_level_mother","num_trips","owner_house","wealth_index","type_residence","traveled_12","partners_education","currently_working","literacy","current_age_respondent","type_dejure_residence","age_first_sex","worked_12_temp","worked_12","child_foster"
"4626","287321  2","02",16,"2873212",0,2,0,1,2,1,1,14,14,1,0,2,3,1,0,1,1,2,38,1,14,2,1,0
"4627","287338  1","02",14,"2873381",0,2,0,1,2,1,1,15,15,3,0,2,1,1,0,2,1,2,34,1,15,2,1,0
"4628","287336  2","02",10,"2873362",1,1,0,1,2,1,1,20,20,3,0,2,2,1,0,1,1,2,33,1,20,2,1,0
"4629","2873 4  2","02",3,"287342",0,1,0,1,2,1,1,16,18,3,1,2,2,1,0,1,0,2,27,1,18,0,0,0
"4630","287353  2","02",4,"2873532",1,1,0,1,2,1,1,18,19,1,0,0,1,1,0,2,0,2,24,1,19,0,0,0
"4631","287376  2","02",6,"2873762",0,1,0,1,1,1,1,14,13,2,0,1,1,1,0,1,0,2,29,1,13,0,0,0
"4632","287387  2","02",12,"2873872",0,2,0,1,1,1,1,14,13,1,0,1,2,1,0,2,1,2,34,1,13,2,1,0
"4633","2873 5  7","02",8,"287357",1,2,0,1,2,1,1,19,19,2,0,0,3,1,0,2,0,2,28,1,19,0,0,0
"4634","287331  2","02",5,"2873312",0,2,0,1,2,1,1,13,13,1,1,2,1,1,0,1,0,2,27,1,13,0,0,0
"4635","287326  2","02",12,"2873262",1,1,0,1,2,1,2,18,15,2,10,2,3,1,0,1,1,2,28,1,15,2,1,0
"4636","082390  1","02",13,"0823901",0,2,0,1,3,2,2,34,17,1,1,1,2,1,0,1,0,1,48,1,17,0,0,0
"4637","082359  2","02",3,"0823592",0,1,0,1,2,1,2,17,17,3,0,0,3,1,0,2,1,2,25,1,17,2,1,0
"4638","082386  2","02",2,"0823862",1,2,0,1,1,1,2,13,16,3,1,0,2,1,0,3,0,2,22,1,16,1,0,0
"4639","082327  2","02",12,"0823272",0,1,0,1,2,1,1,19,97,1,3,2,3,1,0,8,1,2,34,1,NA,2,1,0
"4640","082352  2","02",4,"0823522",0,1,0,1,2,1,1,14,15,2,0,0,3,1,0,1,1,2,23,1,15,2,1,0
"4641","082391  2","02",16,"0823912",0,2,0,1,2,1,2,18,15,1,0,2,3,1,0,3,0,1,39,1,15,0,0,0
"4642","0823 8  3","02",4,"082383",1,2,0,1,5,2,1,14,14,1,2,0,5,1,0,2,0,1,21,7,14,0,0,0
"4643","082337  2","02",6,"0823372",1,2,0,1,2,1,1,15,14,1,0,0,3,1,0,1,0,1,25,1,14,1,0,0
"4644","233537  2","02",9,"2335372",0,2,0,1,2,1,1,21,17,3,1,0,2,1,0,1,0,2,35,1,17,0,0,0
"4645","233589  2","02",16,"2335892",0,2,0,1,2,1,1,17,18,2,0,0,4,1,0,1,1,2,36,1,18,2,1,0
"4646","233518  1","02",10,"2335181",0,1,0,1,2,1,2,13,13,1,0,1,3,1,0,2,0,2,38,1,13,0,0,0
"4647","233549  2","02",5,"2335492",0,2,0,1,1,1,1,28,27,3,3,2,3,1,0,1,1,2,37,1,27,2,1,0
"4648","233555  1","02",3,"2335551",0,2,0,1,5,2,2,18,15,2,0,0,2,1,0,3,1,2,24,1,15,2,1,0
"4649","233532  2","02",10,"2335322",0,1,0,1,2,1,1,20,20,2,0,0,2,1,0,2,0,2,34,1,20,0,0,0
"4650","233543  2","02",12,"2335432",0,1,0,1,2,1,1,32,97,0,0,2,2,1,0,0,0,0,48,1,NA,0,0,0
"4651","233568  2","02",2,"2335682",0,1,0,1,2,1,2,22,19,2,0,0,2,1,0,2,0,2,28,1,19,1,0,0
"4652","233559  2","02",3,"2335592",1,2,0,1,2,1,2,16,16,2,8,0,2,1,0,2,0,2,27,1,16,0,0,0
"4653","2335 8  2","02",8,"233582",0,2,0,1,2,1,1,14,19,2,0,0,2,1,0,1,0,2,31,1,19,1,0,0
"4654","233534  2","02",13,"2335342",0,2,0,1,2,1,2,14,18,3,0,0,5,1,0,2,0,2,35,1,18,0,0,0
"4655","219465  2","02",14,"2194652",1,2,0,1,2,1,2,18,18,3,48,0,4,1,0,3,0,2,35,1,18,1,0,0
"4656","219483  1","02",11,"2194831",0,1,0,1,2,1,2,15,14,2,0,2,1,1,0,2,1,2,38,1,14,2,1,0
"4657","219420  2","02",7,"2194202",1,1,0,1,2,1,1,22,20,3,0,0,3,1,0,3,0,2,33,1,20,0,0,0
"4658","219440  1","02",10,"2194401",1,1,0,1,5,2,1,24,16,3,7,0,5,1,0,3,1,2,30,1,16,2,1,0
"4659","219442  2","02",4,"2194422",0,1,0,1,2,1,1,17,13,2,0,0,1,1,0,1,0,2,25,1,13,1,0,0
"4660","219486  1","02",2,"2194861",0,2,0,1,2,1,1,17,17,1,0,0,2,1,0,1,0,2,22,1,17,0,0,0
"4661","219479  2","02",11,"2194792",1,1,0,1,1,1,1,23,23,3,1,0,5,1,1,3,1,2,36,1,23,2,1,0
"4662","061248  1","02",8,"0612481",0,2,0,1,2,1,2,16,16,2,2,0,1,1,0,1,0,2,30,1,16,0,0,0
"4663","061255  2","02",14,"0612552",1,1,0,1,5,2,1,18,15,2,0,0,3,1,0,1,1,2,36,1,15,2,1,0
"4664","061214  5","02",10,"0612145",1,1,0,1,1,1,1,13,13,1,0,0,4,1,0,2,0,0,26,1,13,0,0,0
"4665","061273  2","02",4,"0612732",1,1,4,1,2,1,2,17,16,2,3,0,1,1,0,1,0,2,23,1,16,0,0,1
"4666","061284  2","02",7,"0612842",0,2,0,1,2,1,1,16,16,3,0,0,3,1,0,1,1,2,30,1,16,2,1,0
"4667","061262  2","02",8,"0612622",1,1,0,1,1,1,1,20,20,3,0,0,3,1,0,2,1,2,29,1,20,2,1,0
"4668","061267  3","02",15,"0612673",1,2,4,1,5,2,1,20,18,2,2,0,5,1,0,3,0,2,38,1,18,1,0,1
"4669","061220  2","02",10,"0612202",0,2,4,1,2,1,2,21,21,2,0,1,4,1,0,1,0,2,36,1,21,0,0,1
"4670","2787 2  1","02",12,"278721",1,1,0,1,5,2,1,17,16,3,0,0,4,1,0,3,0,2,29,1,16,1,0,0
"4671","278788  2","02",4,"2787882",0,2,0,1,2,1,1,18,17,2,0,0,4,1,0,1,1,2,30,1,17,2,1,0
"4672","278717  2","02",16,"2787172",0,1,0,1,1,1,1,21,21,3,1,2,5,1,0,3,1,2,47,1,21,2,1,0
"4673","314999  1","02",13,"3149991",0,1,0,1,5,2,1,19,17,1,12,1,1,1,0,0,1,2,38,1,17,2,1,0
"4674","314938  2","02",4,"3149382",0,2,4,1,2,1,2,14,14,1,0,2,1,1,0,1,0,2,22,1,14,1,0,1
"4675","314979  2","02",3,"3149792",1,1,4,1,2,1,2,17,97,2,2,0,2,1,0,2,0,2,23,1,NA,1,0,1
"4676","314940  1","02",2,"3149401",1,1,0,1,2,1,1,15,15,2,0,0,2,1,0,2,1,2,20,1,15,2,1,0
"4677","315350  2","02",4,"3153502",1,1,0,1,2,1,1,15,15,2,0,1,2,1,0,2,0,2,22,1,15,0,0,0
"4678","3153 2  2","02",7,"315322",0,1,0,1,2,1,1,17,97,1,0,0,1,1,0,0,0,2,27,1,NA,0,0,0
"4679","315360  2","02",7,"3153602",0,2,0,1,2,1,2,13,13,1,0,2,3,1,0,1,1,1,47,1,13,2,1,0
"4680","315312  2","02",14,"3153122",0,2,4,1,2,1,2,14,14,1,0,0,1,1,0,2,0,0,47,1,14,0,0,1
"4681","315367  2","02",6,"3153672",1,1,0,1,2,1,1,13,14,3,0,1,4,1,0,3,1,2,22,1,14,2,1,0
"4682","315392  1","02",7,"3153921",0,2,4,1,5,2,2,12,13,1,3,0,1,1,0,1,1,2,25,1,13,2,1,1
"4683","0399 1  2","02",15,"039912",0,2,0,1,2,1,1,15,15,1,0,2,1,1,0,1,1,1,34,1,15,2,1,0
"4684","039932  2","02",15,"0399322",0,2,0,1,2,1,1,16,15,1,0,0,4,1,0,1,1,1,35,1,15,2,1,0
"4685","039938  2","02",11,"0399382",0,1,0,1,2,1,1,19,18,1,0,1,2,1,0,1,1,1,34,1,18,2,1,0
"4686","039963  2","02",14,"0399632",0,1,0,1,2,1,1,15,15,0,0,2,1,1,0,1,0,0,38,1,15,0,0,0
"4687","039929  2","02",14,"0399292",0,2,0,1,2,1,1,15,16,1,0,2,1,1,0,1,0,2,39,1,16,0,0,0
"4688","039919  2","02",5,"0399192",0,2,0,1,1,1,2,17,17,2,30,0,1,1,0,2,1,2,31,1,17,2,1,0
"4689","039988  2","02",4,"0399882",0,1,0,1,2,1,1,17,16,1,2,1,1,1,0,0,1,2,31,1,16,2,1,0
"4690","039960  2","02",14,"0399602",0,2,4,1,2,1,2,17,12,0,0,0,1,1,0,0,0,0,36,1,12,0,0,1
"4691","039971  2","02",5,"0399712",0,2,0,1,2,1,1,18,18,0,0,1,1,1,0,0,1,0,32,1,18,2,1,0
"4692","190382  2","02",9,"1903822",1,1,4,1,2,1,2,17,17,1,0,0,2,1,0,2,0,2,29,1,17,0,0,1
"4693","190320  3","02",5,"1903203",0,1,0,1,5,2,1,14,16,1,4,0,3,1,0,1,1,2,31,1,16,2,1,0
"4694","190380  2","02",11,"1903802",0,1,0,1,2,1,1,16,16,2,1,2,4,1,0,1,1,2,31,1,16,2,1,0
"4695","286867  2","02",3,"2868672",0,1,0,1,2,1,1,18,18,2,3,2,1,1,0,1,0,2,34,1,18,0,0,0
"4696","286816  1","02",16,"2868161",0,1,0,1,5,2,2,11,11,0,1,0,1,1,0,8,0,0,35,1,11,0,0,0
"4697","286860  1","02",8,"2868601",1,2,0,1,2,1,1,17,16,3,0,2,2,1,0,1,1,2,29,1,16,2,1,0
"4698","286865  2","02",5,"2868652",0,1,0,1,2,1,1,24,24,3,2,2,1,1,0,2,1,2,33,1,24,2,1,0
"4699","286899  1","02",2,"2868991",0,1,0,1,2,1,1,14,15,2,1,2,2,1,0,1,0,2,26,1,15,0,0,0
"4700","286850  1","02",7,"2868501",1,1,0,1,2,1,1,10,13,1,0,1,2,1,0,8,0,1,21,1,13,0,0,0
"4701","286871  2","02",6,"2868712",1,2,0,1,2,1,1,12,12,1,1,0,1,1,0,1,1,0,21,1,12,2,1,0
"4702","286834  2","02",11,"2868342",0,2,0,1,2,1,1,25,25,3,2,2,3,1,0,1,1,2,42,1,25,2,1,0
"4703","177667  2","02",9,"1776672",0,2,0,1,2,1,2,21,22,3,3,0,3,1,0,2,1,2,36,1,22,2,1,0
"4704","177640  2","02",10,"1776402",0,1,0,1,2,1,1,15,15,3,0,2,2,1,0,1,1,2,33,1,15,2,1,0
"4705","177636  3","02",5,"1776363",0,1,0,1,1,1,1,18,19,3,0,2,4,1,0,2,1,2,29,1,19,2,1,0
"4706","1776 1  2","02",9,"177612",0,1,0,1,2,1,1,13,16,1,0,0,3,1,0,1,1,0,31,1,16,2,1,0
"4707","252010  1","02",9,"2520101",0,1,0,1,2,1,2,15,14,3,5,0,1,1,0,1,1,2,30,1,14,2,1,0
"4708","252062  4","02",12,"2520624",0,1,0,1,2,1,1,20,18,3,3,0,3,1,0,2,1,2,36,1,18,2,1,0
"4709","2520 5  1","02",9,"252051",1,1,0,1,5,2,1,11,13,2,1,0,1,1,0,1,0,2,24,1,13,0,0,0
"4710","313514  2","02",10,"3135142",1,1,0,1,2,1,1,18,18,2,0,0,4,1,0,2,0,2,32,1,18,0,0,0
"4711","313582  2","02",8,"3135822",0,1,0,1,2,1,2,17,16,3,1,2,3,1,0,1,0,2,35,1,16,0,0,0
"4712","313580  2","02",6,"3135802",0,2,0,1,2,1,2,19,18,2,1,0,2,1,0,0,1,2,35,1,18,2,1,0
"4713","313557  2","02",15,"3135572",0,1,0,1,5,2,1,15,15,1,1,2,2,1,0,1,1,0,40,1,15,2,1,0
"4714","313563  4","02",14,"3135634",1,1,0,1,2,1,2,15,15,1,0,0,1,1,0,2,0,2,30,1,15,0,0,0
"4715","313590  2","02",16,"3135902",1,2,0,1,1,1,1,15,15,3,0,2,3,1,0,1,1,2,38,1,15,2,1,0
"4716","123318  2","02",10,"1233182",0,1,0,1,2,1,1,18,18,1,0,2,3,1,0,1,0,0,36,1,18,0,0,0
"4717","123346  1","02",11,"1233461",1,1,0,1,2,1,1,18,16,3,0,0,3,1,0,3,0,2,31,1,16,0,0,0
"4718","123360  2","02",13,"1233602",0,1,4,1,2,1,2,19,19,3,3,2,3,1,0,1,1,2,35,1,19,2,1,1
"4719","1233 2  2","02",11,"123322",0,2,0,1,2,1,1,19,19,3,0,1,3,1,0,1,1,2,33,1,19,2,1,0
"4720","1233 3  2","02",14,"123332",0,1,0,1,2,1,1,17,17,1,1,2,4,1,0,0,0,2,36,1,17,0,0,0
"4721","123337  2","02",4,"1233372",0,1,0,1,2,1,1,22,22,3,3,2,4,1,0,3,1,2,33,1,22,2,1,0
"4722","310112  2","02",3,"3101122",1,1,0,1,2,1,1,17,17,2,1,0,1,1,0,1,0,2,22,1,17,0,0,0
"4723","310189  2","02",9,"3101892",0,2,0,1,2,1,1,15,15,1,0,0,3,1,0,1,0,2,32,1,15,0,0,0
"4724","0589 6  2","02",12,"058962",0,2,0,1,1,1,1,16,16,2,0,2,1,1,0,1,0,2,36,1,16,0,0,0
"4725","058981  2","02",4,"0589812",0,1,0,1,2,1,2,15,15,2,0,2,1,1,0,3,0,2,27,1,15,0,0,0
"4726","058963  2","02",11,"0589632",0,2,0,1,2,1,1,18,17,1,0,2,1,1,0,0,0,1,34,1,17,1,0,0
"4727","218643  5","02",2,"2186435",1,1,0,1,5,2,1,18,18,2,0,0,2,2,0,2,1,2,22,7,18,2,1,0
"4728","218680  1","02",12,"2186801",0,2,0,1,2,1,1,13,13,0,2,0,2,2,0,0,0,0,37,2,13,0,0,0
"4729","218677  4","02",8,"2186774",0,1,0,1,2,1,1,13,13,3,0,0,2,2,0,2,0,2,31,2,13,0,0,0
"4730","218665  1","02",16,"2186651",0,2,4,1,2,1,2,19,17,1,1,1,2,2,0,3,0,2,39,2,17,0,0,1
"4731","218671  1","02",8,"2186711",0,1,4,1,5,2,2,17,17,2,2,0,1,2,0,2,0,2,32,2,17,0,0,1
"4732","214092  2","02",5,"2140922",0,2,0,1,2,1,2,17,16,2,0,0,2,2,0,1,0,2,24,2,16,0,0,0
"4733","214069  1","02",15,"2140691",0,1,0,1,2,1,1,17,97,1,0,1,2,2,0,1,1,1,35,2,NA,2,1,0
"4734","214035  1","02",4,"2140351",1,1,0,1,5,2,1,15,15,2,4,0,2,2,0,1,0,2,20,2,15,1,0,0
"4735","214083  1","02",6,"2140831",0,2,0,1,1,1,1,15,15,2,0,2,2,2,0,2,0,2,28,2,15,0,0,0
"4736","214030  3","02",3,"2140303",1,2,0,1,2,1,1,18,97,1,0,0,1,2,0,1,0,2,21,2,NA,0,0,0
"4737","214039  2","02",7,"2140392",1,2,0,1,2,1,1,14,14,1,0,2,1,2,0,1,0,2,23,2,14,0,0,0
"4738","214015  2","02",4,"2140152",0,2,0,1,1,1,1,14,14,1,0,0,2,2,0,1,0,2,23,2,14,0,0,0
"4739","2140 9  2","02",3,"214092",0,2,0,1,2,1,1,14,14,1,1,2,1,2,0,1,1,1,27,2,14,2,1,0
"4740","214068  1","02",11,"2140681",1,1,0,1,2,1,1,12,12,1,5,1,1,2,0,2,1,2,27,2,12,2,1,0
"4741","214060  2","02",8,"2140602",0,1,0,1,2,1,1,18,18,3,0,2,3,2,0,1,1,2,33,2,18,2,1,0
"4742","1998 6  2","02",13,"199862",0,2,0,1,2,1,1,21,21,3,1,2,3,2,0,1,1,2,42,2,21,2,1,0
"4743","199842  2","02",10,"1998422",0,2,0,1,2,1,1,15,12,1,0,2,1,2,0,0,0,0,35,2,12,0,0,0
"4744","236356  2","02",14,"2363562",0,1,4,1,1,1,1,19,19,2,3,2,1,2,0,0,1,2,37,2,19,2,1,1
"4745","236327  3","02",13,"2363273",0,2,4,1,2,1,1,22,13,1,0,0,1,2,0,1,0,1,45,2,13,0,0,1
"4746","236391  2","02",11,"2363912",0,2,4,1,2,1,2,13,12,1,1,0,1,2,0,0,1,2,29,2,12,2,1,1
"4747","235176  5","02",4,"2351765",1,2,0,1,0,0,NA,NA,15,2,0,0,3,2,0,NA,1,2,20,2,15,2,1,0
"4748","235164  3","02",16,"2351643",0,2,0,1,0,0,NA,NA,14,1,0,0,3,2,0,NA,0,2,38,2,14,0,0,0
"4749","235161  2","02",13,"2351612",1,2,0,1,2,1,1,15,14,3,8,2,2,2,0,1,0,2,30,2,14,1,0,0
"4750","235158  2","02",14,"2351582",1,2,0,1,2,1,1,16,16,1,11,1,2,2,0,1,1,2,32,2,16,3,1,0
"4751","235173  2","02",16,"2351732",0,1,0,1,2,1,1,13,14,1,0,2,2,2,0,1,1,2,36,2,14,2,1,0
"4752","235177  1","02",6,"2351771",0,2,0,1,2,1,2,17,19,1,3,0,1,2,0,0,1,2,35,2,19,2,1,0
"4753","235136  2","02",2,"2351362",1,2,0,1,2,1,1,22,22,0,0,0,2,2,0,1,0,0,27,2,22,0,0,0
"4754","248741  1","02",15,"2487411",0,1,0,1,2,1,1,16,16,2,0,2,2,1,0,1,0,2,42,1,16,0,0,0
"4755","248790  2","02",14,"2487902",0,1,0,1,2,1,1,17,17,0,2,0,1,1,0,1,1,0,41,1,17,2,1,0
"4756","248744  2","02",8,"2487442",0,2,0,1,1,1,1,30,17,2,0,2,3,1,0,1,0,2,40,1,17,0,0,0
"4757","248716  1","02",12,"2487161",0,1,0,1,2,1,1,20,20,1,0,2,1,1,0,1,1,1,40,1,20,2,1,0
"4758","2487 4  2","02",6,"248742",1,2,0,1,2,1,1,16,19,3,0,0,2,1,0,1,0,2,27,1,19,0,0,0
"4759","248782  2","02",5,"2487822",0,1,0,1,2,1,1,17,19,2,0,0,2,1,0,2,0,2,31,1,19,0,0,0
"4760","132714  2","02",7,"1327142",0,1,0,1,1,1,1,19,19,3,0,0,2,1,0,1,0,2,35,1,19,0,0,0
"4761","132785  1","02",7,"1327851",0,2,0,1,1,1,2,12,13,2,0,0,4,1,0,3,0,2,24,1,13,0,0,0
"4762","132718  2","02",1,"1327182",0,2,0,1,2,1,2,17,17,1,0,0,1,1,0,1,0,1,21,1,17,0,0,0
"4763","132754  2","02",13,"1327542",0,1,0,1,2,1,2,13,13,0,1,0,1,1,0,1,0,0,34,1,13,0,0,0
"4764","132784  1","02",7,"1327841",1,2,4,1,5,2,1,15,6,3,7,2,2,1,0,3,0,2,24,1,6,0,0,1
"4765","132712  4","02",4,"1327124",1,1,0,1,5,2,2,16,16,2,0,0,2,1,0,2,1,2,21,1,16,2,1,0
"4766","132761  1","02",2,"1327611",0,1,0,1,5,2,2,15,15,2,1,0,2,1,0,0,1,2,37,1,15,2,1,0
"4767","132787  2","02",2,"1327872",0,1,0,1,2,1,2,16,16,1,0,0,1,1,0,8,0,2,23,1,16,1,0,0
"4768","272910  2","02",10,"2729102",0,2,0,1,1,1,1,24,24,3,1,2,3,1,0,1,1,2,41,1,24,2,1,0
"4769","272961  2","02",3,"2729612",1,2,0,1,2,1,1,20,97,1,2,0,2,1,0,1,1,1,24,1,NA,2,1,0
"4770","272957  2","02",13,"2729572",0,1,0,1,1,1,1,25,25,3,0,2,3,1,0,2,NA,2,45,1,25,0,0,0
"4771","2729 8  4","02",7,"272984",1,1,0,1,2,1,1,20,20,3,0,2,2,1,0,3,0,2,28,7,20,0,0,0
"4772","272911  1","02",3,"2729111",1,2,4,1,5,2,1,20,97,2,0,1,2,1,0,2,0,2,23,1,NA,1,0,1
"4773","272974  2","02",8,"2729742",0,2,0,1,2,1,1,16,16,3,0,0,2,1,0,2,0,2,31,1,16,0,0,0
"4774","272979  2","02",5,"2729792",1,1,0,1,2,1,1,20,18,3,0,0,2,1,0,3,1,2,27,1,18,2,1,0
"4775","324651  2","02",10,"3246512",1,1,0,1,2,1,1,17,17,3,0,1,2,1,0,1,0,2,30,1,17,1,0,0
"4776","324662  3","02",4,"3246623",1,1,0,1,5,2,1,15,15,1,0,2,3,1,0,1,0,2,21,1,15,1,0,0
"4777","324628  1","02",15,"3246281",0,1,4,1,2,1,1,18,18,1,1,2,2,1,0,1,0,1,40,1,18,0,0,1
"4778","324664  2","02",7,"3246642",1,2,4,1,5,2,1,18,16,2,50,0,2,1,0,3,0,2,25,7,16,0,0,1
"4779","324620  1","02",6,"3246201",1,1,0,1,5,2,1,18,15,2,0,0,2,1,0,2,1,2,25,1,15,2,1,0
"4780","038360  6","02",5,"0383606",1,2,4,1,2,1,2,16,13,0,0,0,1,1,0,1,0,0,20,1,13,0,0,1
"4781","038385  1","02",7,"0383851",1,2,0,1,5,2,1,18,19,1,0,0,1,1,0,2,0,0,27,1,19,0,0,0
"4782","237943  2","02",14,"2379432",0,2,0,1,2,1,1,20,19,0,20,2,1,1,0,1,0,0,46,1,19,0,0,0
"4783","237983  2","02",14,"2379832",0,1,0,1,2,1,1,14,14,1,1,2,3,1,0,0,1,2,44,1,14,2,1,0
"4784","237928  2","02",9,"2379282",1,2,4,1,2,1,2,18,17,3,0,0,1,1,0,0,0,2,32,1,17,0,0,1
"4785","304713  2","02",6,"3047132",0,1,0,1,1,1,2,18,16,3,1,3,5,1,0,3,1,2,30,1,16,2,1,0
"4786","304775  3","02",3,"3047753",0,1,4,1,5,2,2,15,15,1,3,0,1,1,0,2,1,1,25,1,15,2,1,1
"4787","304728  2","02",4,"3047282",1,1,4,1,2,1,1,16,13,2,0,3,1,1,0,2,0,2,21,1,13,0,0,1
"4788","304729  2","02",10,"3047292",0,2,4,1,2,1,2,13,14,1,2,0,1,1,0,1,0,1,33,1,14,0,0,1
"4789","062982  2","02",10,"0629822",0,1,0,1,2,1,1,16,15,2,2,2,3,1,0,1,1,2,34,1,15,2,1,0
"4790","278075  4","02",3,"2780754",1,2,0,1,3,2,1,17,15,2,4,0,1,2,0,2,0,2,23,7,15,1,0,0
"4791","278078  2","02",15,"2780782",0,2,0,1,2,1,2,14,14,0,0,2,1,2,0,8,0,0,49,2,14,0,0,0
"4792","278046  2","02",3,"2780462",0,2,0,1,2,1,2,21,15,0,1,0,1,2,0,8,0,0,23,2,15,0,0,0
"4793","024347  1","02",9,"0243471",0,1,0,1,5,2,2,17,18,1,0,1,1,2,0,2,0,1,39,2,18,1,0,0
"4794","024310  2","02",6,"0243102",0,2,0,1,2,1,2,16,16,0,0,1,1,2,0,1,1,0,43,2,16,2,1,0
"4795","024319  2","02",6,"0243192",0,1,0,1,2,1,1,18,19,1,36,2,2,2,0,1,1,0,27,2,19,2,1,0
"4796","024328  1","02",9,"0243281",0,2,0,1,3,2,2,11,11,1,0,1,2,2,0,2,0,0,27,2,11,0,0,0
"4797","024393  2","02",4,"0243932",0,1,0,1,2,1,1,15,17,1,2,1,2,2,0,0,1,1,39,2,17,2,1,0
"4798","024383  2","02",10,"0243832",0,1,0,1,2,1,1,11,12,0,0,0,1,2,0,0,0,0,38,2,12,0,0,0
"4799","024370  2","02",4,"0243702",0,2,0,1,2,1,1,16,16,1,0,2,1,2,0,1,0,2,32,2,16,1,0,0
"4800","024363  1","02",3,"0243631",0,1,0,1,5,2,2,14,14,1,1,1,1,2,0,2,0,0,25,2,14,1,0,0
"4801","319223  2","02",0,"3192232",0,2,0,1,2,1,1,17,17,1,1,2,1,2,0,1,0,2,30,2,17,0,0,0
"4802","3192 6  1","02",12,"319261",1,2,0,1,2,1,1,23,23,2,0,2,1,2,0,1,1,2,37,2,23,2,1,0
"4803","319284  2","02",5,"3192842",1,2,0,1,2,1,1,17,97,1,0,2,1,2,0,1,0,2,23,2,NA,0,0,0
"4804","319215  3","02",12,"3192153",1,1,0,1,0,0,NA,NA,13,3,2,0,1,2,0,NA,1,2,29,2,13,2,1,0
"4805","319215  4","02",10,"3192154",1,2,0,1,2,1,1,20,20,3,0,0,1,2,0,1,0,2,35,2,20,0,0,0
"4806","319236  1","02",8,"3192361",0,2,0,1,5,2,2,13,13,1,2,0,1,2,0,1,1,0,46,2,13,2,1,0
"4807","319230  6","02",2,"3192306",1,1,0,1,2,1,1,12,12,2,1,2,4,2,0,2,0,2,18,2,12,0,0,0
"4808","118915  2","02",8,"1189152",0,1,0,1,2,1,1,16,16,1,5,2,1,2,0,1,0,2,29,2,16,0,0,0
"4809","118979  2","02",1,"1189792",0,2,0,1,2,1,2,13,12,0,0,2,1,2,0,2,0,0,32,2,12,0,0,0
"4810","118911  2","02",13,"1189112",1,1,4,1,2,1,1,14,13,1,0,0,2,2,0,1,0,0,28,2,13,0,0,1
"4811","118990  2","02",6,"1189902",0,2,0,1,2,1,1,15,15,1,0,2,2,2,0,8,0,2,26,2,15,0,0,0
"4812","1189 8  2","02",5,"118982",0,1,0,1,2,1,1,21,19,1,0,2,1,2,0,1,0,1,34,2,19,0,0,0
"4813","124291  2","02",10,"1242912",0,2,0,1,2,1,1,14,14,2,0,1,3,1,0,2,1,2,32,1,14,2,1,0
"4814","124212  2","02",6,"1242122",0,1,0,1,1,1,1,18,18,3,0,0,2,1,0,3,1,2,33,1,18,2,1,0
"4815","124265  1","02",12,"1242651",1,1,0,1,5,2,1,16,17,3,0,1,3,1,0,1,1,2,30,1,17,2,1,0
"4816","124251  1","02",15,"1242511",0,1,0,1,5,2,1,15,15,2,1,0,1,1,0,1,1,2,37,1,15,2,1,0
"4817","124228  2","02",11,"1242282",0,1,0,1,0,0,NA,NA,17,2,0,0,1,1,0,NA,1,2,42,1,17,2,1,0
"4818","124267  1","02",4,"1242671",1,2,0,1,1,1,1,26,26,3,0,0,4,1,0,3,1,2,32,1,26,2,1,0
"4819","124270  2","02",15,"1242702",0,1,0,1,2,1,1,14,14,1,0,1,4,1,0,1,0,2,44,1,14,1,0,0
"4820","124254  2","02",8,"1242542",0,2,0,1,5,2,2,15,15,2,0,0,2,1,0,1,1,2,29,1,15,2,1,0
"4821","164942  3","02",5,"1649423",0,2,0,1,4,2,1,17,17,3,0,0,5,1,0,0,0,2,26,1,17,0,0,0
"4822","164979  2","02",14,"1649792",0,1,0,1,2,1,1,23,23,3,0,2,4,1,0,1,1,2,44,1,23,2,1,0
"4823","164920  2","02",15,"1649202",0,2,0,1,2,1,1,14,15,1,1,2,3,1,0,0,1,2,36,1,15,2,1,0
"4824","164929  3","02",9,"1649293",1,1,0,1,5,2,1,15,16,1,0,0,1,1,0,2,0,2,26,1,16,0,0,0
"4825","164929  4","02",8,"1649294",0,1,4,1,1,1,2,15,13,1,3,0,1,1,0,2,0,2,28,1,13,0,0,1
"4826","1649 1  1","02",9,"164911",1,2,0,1,2,1,2,22,20,3,0,0,3,1,0,3,1,2,32,1,20,2,1,0
"4827","164967  1","02",8,"1649671",0,2,0,1,5,2,2,14,14,2,1,2,1,1,0,2,0,2,35,1,14,0,0,0
"4828","164980  2","02",16,"1649802",0,2,0,1,2,1,2,14,14,1,2,0,2,1,0,1,0,1,41,1,14,0,0,0
"4829","164946  1","02",2,"1649461",0,2,0,1,2,1,1,15,14,2,0,1,2,1,0,1,0,2,26,1,14,0,0,0
"4830","164930  2","02",13,"1649302",1,1,0,1,1,1,1,18,18,2,0,3,2,1,0,1,1,2,32,1,18,2,1,0
"4831","164923  1","02",10,"1649231",1,1,0,1,5,2,1,18,19,3,0,0,1,1,0,1,0,2,31,1,19,1,0,0
"4832","164981  3","02",7,"1649813",1,1,4,1,1,1,2,20,20,3,0,0,2,1,0,3,1,2,28,1,20,2,1,1
"4833","1649 6  2","02",15,"164962",0,2,0,1,2,1,1,16,16,2,0,1,4,1,0,1,1,2,34,1,16,2,1,0
"4834","1085 4  1","02",8,"108541",0,1,0,1,5,2,2,12,12,2,0,0,2,1,0,1,1,2,33,1,12,2,1,0
